1151,576
1153,154
1155,44
1157,550
1159,1448
1161,3305
1163,31039
1165,1056
1167,24
1169,200
1171,20
1173,48
1175,168
1177,608
1179,1152
1181,1560
1183,3937
1185,38400
1187,500000
1189,68
1191,238
1193,850
1195,1632
1197,2238
1199,5440
1201,49815
1203,35
1205,10
1207,125
1209,325
1211,800
1213,8000
1215,27471
1217,240
1219,35
1221,10
1223,125
1225,325
1227,800
1229,8000
1231,24000
1233,240
1235,565
1237,26
1239,91
1241,325
1243,845
1245,2106
1247,20800
1249,65579
1251,26
1253,91
1255,325
1257,845
1259,2080
1261,20800
1263,62400
1265,1
1267,140
1269,500
1271,3200
1273,1300
1275,32000
1277,26
1279,91
1281,325
1283,624
1285,845
1287,2080
1289,20800
1291,40
1293,140
1295,500
1297,960
1299,1300
1301,3200
1303,32000
1305,40000
1307,80
1309,280
1311,1000
1313,1920
1315,2600
1317,6400
1319,63200
1321,32
1323,112
1325,400
1327,768
1329,1040
1331,2592
1333,23149
1335,173
1337,47
1339,640
1341,980
1343,1660
1345,4172
1347,39957
1349,56
1351,16
1353,200
1355,527
1357,1280
1359,12960
1361,384
1363,182
1365,650
1367,1248
1369,1690
1371,4160
1373,41080
1375,52
1377,200000
1379,15
1381,1500
1383,1500
1385,1500
1387,1500
1389,200
1391,6020
1393,15498
1395,15500
1397,15500
1399,15500
1401,42500
1403,42500
1405,42500
1407,42500
1409,42500
1410,20
1411,1
1413,1
1415,1
1417,1
1419,1
1420,63
1422,18
1424,225
1426,432
1428,585
1430,1440
1432,14400
1434,50000
1436,4
1438,4
1440,4
1442,4
1444,4
1446,4
1448,4
1450,4
1452,4
1454,4
1456,4
1458,4
1459,1
1460,1
1461,1
1462,4
1464,25
1465,11
1466,4
1467,1
1468,1
1469,0
1470,4
1472,4
1474,4
1476,4
1478,100
1480,1
1481,10
1482,10
1483,10
1484,20
1485,10
1486,10
1487,20
1488,10
1489,10
1490,10
1491,1
1492,2
1493,1
1494,1
1495,6
1496,1
1497,0
1498,0
1499,0
1500,2
1501,2
1502,2
1503,5
1504,2
1505,1
1506,2
1507,1
1508,2
1509,1
1510,1
1511,4
1513,308
1515,143
1517,80
1519,41
1521,20
1523,20
1525,0
1526,5
1527,0
1528,5
1529,0
1530,5
1531,0
1532,5
1533,0
1534,5
1535,1
1536,1
1537,1
1538,1
1539,3
1540,20
1542,1
1543,1
1544,1
1545,1
1546,1
1547,1
1548,1
1549,8
1550,3
1552,10
1554,1
1555,1
1556,1
1557,1
1558,1
1559,1
1560,1
1561,1
1562,1
1563,1
1564,1
1565,1
1566,1
1567,1
1568,1
1569,1
1570,1
1571,1
1572,1
1573,2
1575,350
1577,5
1579,2
1580,6
1581,5
1582,10
1583,2
1584,1
1585,15
1586,1
1588,1
1589,1
1590,1
1591,1
1592,5
1594,200
1595,5
1597,5
1599,5
1601,1809
1603,998
1605,494
1607,238
1609,100
1611,150
1613,200
1615,8708
1617,253
1619,120
1621,54
1623,28
1625,20
1627,30
1629,40
1631,1161
1633,1
1635,350
1637,900
1639,1275
1641,2025
1643,3525
1645,17625
1647,1
1648,1
1649,1
1650,1
1651,1
1652,1
1653,1
1654,450
1656,1050
1658,1425
1660,2175
1662,3675
1664,18375
1666,1
1667,1
1668,1
1669,1
1670,1
1671,1
1672,1
1673,350
1675,900
1677,1275
1679,2025
1681,3525
1683,17625
1685,1
1686,0
1687,1
1688,1
1689,1
1690,1
1691,1
1692,350
1694,900
1696,1275
1698,2025
1700,3525
1702,17625
1704,18057
1706,17625
1708,17625
1710,17625
1712,20711
1714,200
1716,200
1718,300
1720,200
1722,200
1724,200
1725,2025
1727,900
1729,1275
1731,3481
1733,1
1734,1
1735,1
1737,1
1739,2
1741,1
1743,1
1745,50
1747,183
1749,145
1751,143
1753,135
1755,1
1757,2
1759,2
1761,2
1763,5
1765,5
1767,5
1769,5
1771,5
1773,5
1775,3
1777,10
1779,5
1781,2
1783,2
1785,2
1787,1
1789,3
1791,2
1793,1
1794,20
1796,1
1797,1
1798,1
1799,1
1800,1
1801,1
1802,1
1803,1
1804,1
1805,1
1806,1
1807,1
1808,1
1809,1
1810,1
1811,1
1812,1
1813,1
1814,1
1815,1
1816,1
1817,1
1818,1
1819,1
1820,1
1821,1
1822,1
1823,30
1825,27
1827,24
1829,18
1831,15
1833,40
1835,40
1837,20
1839,1
1840,1
1841,1
1842,1
1843,1
1844,40
1845,40
1846,1
1847,10
1848,1
1849,2
1850,1
1851,1
1852,1
1853,1
1854,5
1855,1
1856,1
1857,10
1858,10
1859,2
1861,5
1863,4
1865,10
1867,1
1869,3
1871,3
1873,5
1875,5
1877,7
1879,7
1881,9
1883,20
1885,20
1887,10
1889,20
1891,50
1893,30
1895,10
1897,70
1899,50
1901,30
1903,1
1905,2
1907,2
1909,2
1911,2
1913,2
1915,3
1917,2
1919,2
1921,4
1923,4
1925,2
1927,6
1929,6
1931,1
1933,10
1935,1
1937,1
1939,1
1940,1
1941,30
1942,1
1944,4
1946,2
1947,2
1949,2
1951,3
1953,1
1955,1
1957,3
1959,30
1961,10
1963,2
1965,1
1967,1
1969,1
1971,3
1973,10
1975,2
1977,2
1978,10
1980,2
1982,4
1984,1
1985,4
1987,1
1989,1
1991,1
1992,1
1993,1
1995,10
1996,1
1997,4
1999,4
2001,10
2003,20
2005,1
2007,230
2009,10
2011,20
2013,1
2015,5
2017,5
2019,5
2021,5
2023,2
2025,2
2026,1
2028,30
2030,30
2032,30
2034,30
2036,30
2038,30
2040,30
2042,2
2044,2
2046,2
2048,30
2050,2
2052,2
2054,30
2056,2
2058,2
2060,2
2062,2
2064,30
2066,2
2068,2
2070,2
2072,2
2074,30
2076,2
2078,2
2080,30
2082,2
2084,30
2086,2
2088,2
2090,2
2092,30
2094,2
2096,2
2098,2
2100,2
2102,2
2104,2
2106,2
2108,2
2110,2
2112,2
2114,2
2116,1
2118,1
2120,2
2122,1
2124,2
2126,4
2128,2
2130,2
2132,1
2134,1
2136,1
2138,1
2140,4
2142,4
2144,1
2146,1
2148,150
2149,150
2150,2
2152,2
2154,2
2156,2
2158,2
2160,2
2162,2
2164,10
2165,10
2166,10
2167,2
2169,2
2171,2
2173,2
2175,1
2177,2
2178,2
2179,1
2181,1
2183,1
2185,2
2187,2
2189,1
2191,2
2193,1
2195,2
2197,2
2199,1
2201,2
2202,2
2203,1
2205,2
2207,1
2209,2
2211,1
2213,2
2215,1
2217,2
2219,120
2221,120
2223,120
2225,120
2227,120
2229,160
2231,160
2233,150
2235,150
2237,85
2239,85
2241,85
2243,85
2245,2
2247,1
2249,2
2250,2
2251,1
2253,1
2255,2
2257,1
2259,2
2261,1
2263,1
2265,1
2267,1
2269,1
2271,1
2273,1
2275,1
2277,2
2279,1
2281,2
2283,4
2285,10
2287,25
2289,40
2291,20
2293,50
2295,25
2297,60
2299,30
2301,100
2303,50
2305,1
2307,4
2309,12
2311,1
2313,3
2315,4
2317,16
2319,8
2321,6
2323,30
2325,12
2327,15
2329,1
2331,8
2333,6
2335,15
2337,10
2339,5
2340,5
2341,16
2343,35
2345,1
2347,1
2349,9
2351,29
2353,127
2355,150
2357,311
2359,321
2361,771
2363,6253
2365,300
2366,112767
2368,500000
2370,150
2372,1
2373,1
2374,1
2375,1
2376,1
2377,1
2378,1
2379,1
2380,1
2381,1
2382,1
2383,1
2384,1
2385,1
2386,1
2387,1
2388,1
2389,1
2390,1
2391,20
2393,300
2394,120
2395,120
2396,5
2397,40
2398,30
2399,100
2400,100
2401,100
2402,50
2403,30
2404,30
2405,65
2406,5
2407,1
2408,1
2409,1
2410,3
2411,1
2412,10
2413,10
2414,10
2415,80000
2416,80000
2417,80000
2418,30
2419,30
2420,1
2421,30
2422,1
2423,30
2424,30
2425,1
2426,1
2428,15
2430,110
2432,150
2434,215
2436,225
2438,250
2440,289
2442,330
2444,374
2446,360
2448,360
2450,200
2452,330
2454,264
2456,198
2458,132
2460,100
2462,100
2464,100
2466,100
2468,100
2470,100
2472,100
2474,100
2476,100
2480,1
2481,68
2483,68
2485,23
2487,3000
2489,3600
2491,4320
2493,4266
2495,5180
2497,6065
2499,9360
2501,11230
2503,13480
2505,70
2507,90
2509,111
2511,4
2512,1
2513,6
2514,5
2516,10
2518,1
2520,100
2522,100
2524,100
2526,100
2528,200
2529,1
2530,1
2532,3
2533,10
2534,3
2535,10
2536,3
2537,10
2538,3
2539,10
2540,3
2541,10
2542,1
2543,1
2544,1
2545,1
2546,1
2547,1
2548,1
2549,1
2550,946
2552,1275
2554,1275
2556,1275
2558,1275
2560,1275
2562,1275
2564,1275
2566,1275
2568,2025
2570,3525
2572,20458
2574,50
2575,100
2576,2
2577,200
2579,200
2581,450
2583,3840
2585,1920
2587,1056
2589,1632
2591,3840
2593,1920
2595,1056
2597,1632
2599,16640
2601,6400
2603,5440
2605,3520
2607,16640
2609,6400
2611,5440
2613,3520
2615,65000
2617,64000
2619,35200
2621,54400
2623,65000
2625,64000
2627,35200
2629,54400
2631,40
2633,80
2635,80
2637,80
2639,200
2641,200
2643,200
2645,40
2647,40
2649,40
2651,180
2653,65000
2655,64000
2657,35200
2659,54400
2661,65000
2663,64000
2665,35640
2667,54400
2669,65000
2671,64000
2673,35200
2675,54400
2677,20
2678,0
2681,20
2682,20
2683,1
2684,1
2685,1
2686,1
2687,1
2688,1
2689,10000
2690,10000
2691,20
2692,20
2693,20
2694,20
2695,20
2696,20
2697,20
2698,20
2699,20
2700,20
2701,20
2702,20
2703,20
2704,20
2705,20
2706,20
2707,20
2708,20
2709,20
2710,1
2711,20
2712,20
2713,20
2714,50
2715,50
2716,20
2717,50
2718,50
2719,20
2720,50
2721,50
2722,20
2723,20
2724,50
2725,20
2726,50
2727,20
2728,50
2729,20
2730,50
2731,20
2732,50
2733,20
2734,50
2735,20
2736,50
2737,20
2738,50
2739,20
2740,50
2741,20
2742,50
2743,20
2744,50
2745,20
2746,50
2747,20
2748,50
2749,1
2750,1
2751,1
2752,1
2753,1
2754,1
2755,1
2756,1
2757,1
2758,1
2759,1
2760,1
2761,1
2762,1
2763,1
2764,1
2765,1
2766,1
2767,1
2768,1
2769,1
2770,1
2771,1
2772,1
2773,20
2774,20
2775,50
2776,20
2777,50
2778,20
2779,50
2780,20
2781,50
2782,20
2783,20
2784,50
2785,20
2786,20
2787,50
2788,20
2789,50
2790,20
2791,50
2792,20
2793,20
2794,20
2795,100
2796,20
2797,20
2798,100
2799,20
2800,100
2801,20
2802,50
2803,50
2804,50
2805,50
2806,50
2807,50
2808,50
2809,50
2810,50
2811,50
2812,50
2813,50
2814,50
2815,20
2816,50
2817,20
2818,50
2819,20
2820,50
2821,20
2822,50
2823,20
2824,50
2825,20
2826,50
2827,20
2828,50
2829,20
2830,50
2831,20
2832,20
2833,20
2834,20
2835,20
2836,20
2837,20
2838,20
2839,20
2840,20
2841,20
2842,20
2843,20
2844,20
2845,20
2846,20
2847,20
2848,20
2849,20
2850,20
2851,20
2852,20
2853,20
2854,20
2855,20
2856,20
2857,20
2858,20
2859,1
2861,3
2862,4
2864,1
2865,1
2866,25
2867,1
2868,1
2869,1
2870,1
2871,1
2872,1
2873,1
2874,1
2875,1
2876,85
2878,130
2880,1
2882,10
2883,500
2884,1
2885,1
2886,10
2887,1
2888,1
2889,1
2890,20
2892,5
2893,8
2894,500
2896,500
2898,500
2900,500
2902,500
2904,500
2906,500
2908,500
2910,500
2912,500
2914,500
2916,500
2918,500
2920,500
2922,500
2924,500
2926,500
2928,500
2930,500
2932,500
2934,500
2936,500
2938,500
2940,500
2942,500
2944,300
2945,2
2946,300
2947,300
2948,300
2949,300
2950,300
2951,300
2952,300
2953,6
2954,6
2955,5
2957,5
2958,5
2959,1
2961,175
2963,250
2964,4
2966,1
2967,1
2968,1
2969,1
2970,1
2972,1
2974,1
2976,10
2978,1
2979,1
2980,1
2981,1
2982,1
2983,1
2984,1
2985,1
2986,1
2987,1
2988,1
2989,1
2990,1
2991,1
2992,1
2993,1
2994,1
2995,1
2996,1
2997,89
2998,47
3000,60
3002,48
3004,59
3006,0
3008,146
3010,110
3012,72
3014,36
3016,300
3018,230
3020,160
3022,90
3024,366
3026,240
3028,180
3030,120
3032,200
3034,150
3036,100
3038,50
3040,300
3042,250
3044,200
3046,150
3049,21
3051,24
3053,17000
3054,45000
3057,1
3058,1
3059,1
3060,1
3061,1
3062,1
3063,1
3064,1
3065,1
3066,1
3067,1
3068,1
3069,1
3070,1
3071,1
3072,1
3073,1
3074,1
3075,1
3076,1
3077,1
3078,1
3079,1
3080,1
3081,1
3082,1
3083,1
3084,1
3085,1
3086,1
3087,1
3088,1
3089,1
3090,1
3091,1
3092,1
3093,1
3094,18
3095,15
3096,50
3097,175
3098,360
3099,475
3100,1200
3101,12000
3102,1
3103,1
3104,1
3105,12
3107,30
3109,1
3110,1
3111,1
3112,1
3113,1
3114,1
3122,55300
3123,1
3125,1
3127,1
3128,1
3129,1
3130,1
3131,1
3132,1
3133,1
3135,1
3136,1
3137,1
3138,1
3140,253125
3142,200
3144,276
3146,250
3147,250
3148,1
3150,19
3151,1
3152,15
3153,15
3154,15
3155,15
3156,15
3157,5
3159,40
3161,5
3162,2
3164,30
3165,30
3166,1
3167,10
3168,1
3169,1
3170,26
3171,91
3172,325
3173,845
3174,2080
3175,20800
3176,62400
3177,1
3179,1
3180,1
3181,1
3182,1
3183,1
3185,1
3186,1
3187,0
3188,60
3190,80
3192,280
3194,1000
3196,1920
3198,2600
3200,6400
3202,66430
3204,250000
3206,1
3207,1
3208,10
3209,1
3211,10
3213,4
3214,5
3215,5
3216,1
3218,1
3219,1
3220,1
3221,1
3222,1
3223,1
3224,10
3226,20
3228,4
3230,1
3231,1
3233,1
3235,1
3237,1
3239,1
3241,1
3242,1
3243,1
3244,1
3245,1
3246,1
3247,1
3248,1
3249,1
3250,1
3251,1
3252,1
3253,1
3254,1
3255,1
3256,1
3257,1
3258,1
3259,1
3260,1
3261,1
3262,1
3263,1
3264,1
3265,1
3266,1
3267,1
3268,1
3269,1
3270,1
3271,1
3272,1
3273,1
3274,1
3275,1
3276,1
3277,1
3278,1
3279,1
3280,1
3281,1
3282,1
3283,1
3284,1
3285,1
3286,1
3287,1
3288,1
3289,1
3290,1
3291,1
3292,1
3293,1
3294,1
3295,1
3296,1
3297,1
3298,1
3299,1
3300,1
3301,1
3302,1
3303,1
3304,1
3305,1
3306,1
3307,1
3308,1
3309,1
3310,1
3311,1
3312,1
3313,1
3314,1
3315,1
3316,1
3317,1
3318,1
3319,1
3320,1
3321,1
3322,1
3323,1
3324,1
3325,2
3327,300
3329,300
3331,300
3333,300
3335,300
3337,300
3339,300
3341,300
3343,300
3345,150
3347,150
3349,150
3351,150
3353,150
3355,150
3357,150
3359,150
3361,150
3363,5
3365,10
3367,15
3369,10
3371,20
3373,30
3375,10
3377,5
3379,1
3381,1
3383,1
3385,10000
3387,45000
3389,40000
3391,5000
3393,5000
3395,1
3396,1
3398,1
3400,1
3402,1
3404,1
3406,11
3408,14
3410,13
3412,13
3414,11
3416,14
3417,13
3418,13
3419,11
3420,20
3422,22
3424,20
3426,17
3428,14
3430,100
3432,90
3434,75
3436,60
3438,8
3440,40
3442,80
3444,160
3446,320
3448,640
3450,81
3451,82
3452,83
3453,84
3454,85
3455,86
3456,87
3457,88
3458,89
3459,90
3460,91
3461,92
3462,93
3463,94
3464,95
3465,96
3466,97
3467,98
3468,99
3469,100
3470,500
3472,1920
3473,1920
3474,6400
3475,6400
3476,64000
3477,64000
3478,64000
3479,64000
3480,64000
3481,65813
3483,64000
3485,64000
3486,35200
3488,54400
3490,20
3491,20
3492,20
3493,20
3494,20
3495,20
3496,20
3497,20
3498,20
3499,20
3500,20
3501,20
3502,20
3503,20
3504,20
3505,20
3506,20
3507,20
3508,20
3509,20
3510,20
3511,50
3512,20
3513,20
3514,20
3515,20
3516,20
3517,50
3518,20
3519,50
3520,20
3521,50
3522,20
3523,50
3524,20
3525,20
3526,20
3527,50
3528,20
3529,50
3530,20
3531,50
3532,20
3533,50
3534,20
3535,50
3536,20
3537,50
3538,20
3539,50
3540,20
3541,50
3542,20
3543,50
3544,20
3545,50
3546,20
3547,50
3548,20
3549,50
3550,20
3551,50
3552,20
3553,50
3554,20
3555,50
3556,20
3557,50
3558,20
3559,50
3560,20
3561,50
3562,20
3563,50
3564,20
3565,100
3566,20
3567,100
3568,20
3569,100
3570,20
3571,100
3572,20
3573,20
3574,20
3575,20
3576,100
3577,20
3578,100
3579,20
3580,20
3581,50
3582,20
3583,50
3584,20
3585,50
3586,20
3587,50
3588,20
3589,50
3590,20
3591,50
3592,20
3593,50
3594,20
3595,50
3596,20
3597,50
3598,20
3599,20
3600,50
3601,20
3602,20
3603,50
3604,20
3605,20
3606,20
3607,20
3608,20
3609,20
3610,20
3611,20
3612,20
3613,20
3614,20
3615,20
3616,20
3617,20
3618,20
3619,1
3620,1
3621,1
3622,1
3623,1
3624,1
3625,1
3626,1
3627,1
3628,1
3629,1
3630,1
3631,1
3632,1
3633,1
3634,1
3635,1
3636,1
3637,1
3638,1
3639,1
3640,1
3641,1
3642,1
3643,1
3644,1
3645,1
3646,1
3647,1
3648,1
3649,1
3650,1
3651,1
3652,1
3653,1
3654,1
3655,1
3656,1
3657,1
3658,1
3659,1
3660,1
3661,1
3662,1
3663,1
3664,1
3665,1
3666,1
3667,1
3678,10000
3680,1
3681,1
3682,1
3683,1
3684,1
3685,1
3686,1
3687,1
3688,1
3689,1
3690,1
3691,1000
3692,1
3693,1
3694,1
3695,1
3696,4
3697,4
3698,1
3699,1
3700,1
3701,1
3702,1
3703,1
3704,1
3705,1
3706,1
3707,1
3708,1
3709,1
3710,1
3711,1
3712,1
3713,1
3714,1
3715,1
3716,1
3717,1
3718,3
3719,1
3720,1
3721,2
3722,1
3723,1
3724,1
3725,1
3726,1
3727,1
3728,1
3729,1
3730,1
3731,1
3732,1
3733,1
3734,1
3735,1
3736,1
3737,1
3738,1
3739,1
3740,1
3741,1
3742,1
3743,1
3744,1
3745,1
3746,1
3748,5000
3749,60000
3751,60000
3753,60000
3755,60000
3757,5000
3758,5000
3759,250
3761,250
3763,250
3765,250
3767,250
3769,250
3771,250
3773,250
3775,250
3777,250
3779,250
3781,250
3783,250
3785,250
3787,250
3789,250
3791,500
3793,500
3795,500
3797,500
3799,500
3801,250
3803,20
3805,5
3807,1
3808,1
3809,1
3810,1
3811,1
3812,1
3813,1
3814,1
3815,1
3816,1
3817,1
3818,1
3819,1
3820,1
3821,1
3822,1
3823,1
3824,1
3825,1
3826,1
3827,200
3828,200
3829,200
3830,200
3831,205
3832,205
3833,205
3834,205
3835,200
3836,200
3837,200
3838,200
3839,200
3840,200
3841,200
3842,200
3843,200
3844,200
3845,1
3846,1
3847,1
3848,1
3849,1
3850,1
3851,1
3853,1050
3855,1050
3857,1050
3859,1050
3861,1050
3863,1050
3865,1050
3867,1050
3869,1
3870,1
3871,1
3872,1
3873,1
3874,1
3875,1
3876,1
3877,1
3878,1
3879,1
3880,1
3881,1
3882,1
3883,1
3884,1
3885,1
3886,1
3887,1
3888,1
3889,1
3890,1
3891,1
3892,1
3893,800
3894,1
3895,1
3896,1
3897,1
3898,1
3899,15
3901,1
3902,1
3903,1
3904,1
3905,1
3906,1
3907,1
3908,1
3909,1
3910,1
3911,1
3912,1
3913,1
3914,1
3915,1
3916,1
3917,1
3918,1
3919,1
3920,1
3921,1
3922,1
3923,1
3924,1
3925,1
3926,1
3927,1
3928,1
3929,1
3930,1
3931,1
3932,1
3933,1
3934,1
3935,1
3936,1
3937,1
3938,1
3939,1
3940,1
3941,1
3942,1
3943,1
3944,1
3945,1
3946,1
3947,1
3948,1
3949,1
3950,1
3951,1
3952,1
3953,1
3954,1
3955,1
3956,1
3957,1
3958,1
3959,1
3960,1
3961,1
3962,1
3963,1
3964,1
3965,1
3966,1
3967,1
3968,1
3969,1
3970,1
3971,1
3972,1
3973,1
3974,1
3975,1
3976,1
3977,1
3978,1
3979,1
3980,1
3981,0
3982,1
3983,0
3984,1
3985,1
3986,1
3987,1
3988,1
3989,1
3990,1
3991,1
3992,1
3993,1
3994,1
3995,1
3996,1
3997,1
3998,1
3999,1
4000,1
4001,5
4002,1
4004,1
4005,1
4006,10
4007,800
4008,3
4009,3
4010,3
4012,3
4014,50
4016,300
4018,10
4020,10
4021,550
4022,500
4023,1000
4024,3000
4025,6000
4026,1000
4027,1500
4028,10000
4029,500
4030,2000
4031,500
4032,1
4033,1
4034,1
4035,1
4036,1
4037,1
4039,1
4041,1
4042,1
4043,1
4045,1
4047,1
4049,1
4051,1
4053,1
4055,5
4056,1
4057,1
4058,1
4059,1
4060,1
4061,1
4062,1
4063,1
4064,1
4065,1
4066,1
4067,1
4068,500
4069,2000
4070,1000
4071,300
4072,850
4073,1
4075,1
4076,1
4077,1
4078,1
4079,10
4080,1
4081,1
4082,1
4083,150
4084,175
4085,15
4086,5
4087,100000
4089,15000
4091,120000
4093,80000
4095,10000
4097,10000
4099,15000
4101,120000
4103,79000
4105,10000
4107,10000
4109,15000
4111,120000
4113,80000
4115,10000
4117,10000
4119,24
4121,84
4123,300
4125,576
4127,780
4129,1920
4131,12037
4133,1
4134,1
4135,1
4136,1
4137,1
4138,1
4139,1
4140,1
4141,1
4142,1
4143,1
4144,1
